MSA,LAT,LON,Provider,Market Size,Number of Companies,Market Share,Defend $,Product,Exclusion,Included_In_Ranking,Provider_Ratio,Benchmark,Competitor_Ratio,Provider_Opportunity_Rank,Overall_Opportunity_Rank,Opportunity_Score,Opportunity_Category,Firm ID,Total_Weight,Number_of_Occurrences,Weighted_Average_Score
MO-KS-Kansas City,38.931857,-94.443841,First Citizens Bank & Trust (NC/VA),2851667385,1467,0.006,0,Deposits,FALSE,TRUE,0,0.01870611,0,14,326,inf,Good,1299,16.97,2,3.348850913
MO-KS-Kansas City,38.931857,-94.443841,Great Southern Bank,2851667385,1467,0.023,0,Deposits,FALSE,TRUE,0,0.01870611,0,5,158,inf,Excellent,1521,7.69,1,5
MO-KS-Kansas City,38.931857,-94.443841,INTRUST Bank,2851667385,1467,0.007,0,Deposits,FALSE,TRUE,0,0.01870611,0,13,308,inf,Good,1703,3.81,1,4
MO-KS-Kansas City,38.931857,-94.443841,JPMorgan,2851667385,1467,0.076,156380713,Deposits,TRUE,FALSE,,,,,,,,1804,71.62,13,4.026808154
MO-KS-Kansas City,38.931857,-94.443841,KeyBank,2851667385,1467,0.022,0,Deposits,FALSE,TRUE,0,0.01870611,0,8,163,inf,Excellent,1886,7.63,1,5
MO-KS-Kansas City,38.931857,-94.443841,NBH Bank,2851667385,1467,0.029,0,Deposits,FALSE,TRUE,0,0.01870611,0,4,129,inf,Excellent,,,,
MO-KS-Kansas City,38.931857,-94.443841,PNC Bank,2851667385,1467,0.007,0,Deposits,TRUE,FALSE,,,,,,,,2444,17.03,3,4.548443922
MO-KS-Kansas City,38.931857,-94.443841,Security Bank of Kansas City,2851667385,1467,0.052,0,Deposits,FALSE,TRUE,0,0.01870611,0,2,62,inf,Excellent,4755,42.6,6,4.639906103
MO-KS-Kansas City,38.931857,-94.443841,TD Bank,2851667385,1467,0.003,0,Deposits,TRUE,FALSE,,,,,,,,3021,7.19,1,4
MO-KS-Kansas City,38.931857,-94.443841,UMB Bank,2851667385,1467,0.16,0,Deposits,TRUE,FALSE,,,,,,,,3158,83.33,11,4.485539422
MO-KS-Kansas City,38.931857,-94.443841,US Bank,2851667385,1467,0.112,60766824,Deposits,TRUE,FALSE,,,,,,,,3141,97.42,16,4.397659618
MO-KS-Kansas City,38.931857,-94.443841,Union Bank & Trust (NE),2851667385,1467,0.027,0,Deposits,TRUE,FALSE,,,,,,,,,,,
MO-KS-Kansas City,38.931857,-94.443841,Wells Fargo ,2851667385,1467,0.019,0,Deposits,TRUE,FALSE,0,0.01870611,0,9,184,inf,Good,,,,
NC-Raleigh-Cary,35.756746,-78.460441,Ally Bank (formerly GMAC),104739667,680,0.005,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
NC-Raleigh-Cary,35.756746,-78.460441,Authorize.Net,104739667,680,0,172,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
NC-Raleigh-Cary,35.756746,-78.460441,BMO,104739667,680,0.045,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
NC-Raleigh-Cary,35.756746,-78.460441,Bank of America,104739667,680,0.132,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,4836,65.24,12,4.503372164
NC-Raleigh-Cary,35.756746,-78.460441,FNB Corporation,104739667,680,0.043,0,Credit_Cash_Management,FALSE,TRUE,0,0.110101328,0,4,70,inf,Excellent,1220,9.04,1,5
NC-Raleigh-Cary,35.756746,-78.460441,Fidelity Bank (NC),104739667,680,0.013,0,Credit_Cash_Management,FALSE,TRUE,0,0.110101328,0,6,196,inf,Good,1257,18.08,2,4.5
NC-Raleigh-Cary,35.756746,-78.460441,Fifth Third Bank,104739667,680,0,0,Credit_Cash_Management,FALSE,TRUE,0,0.110101328,0,10,452,inf,Good,1273,8.45,1,4
NC-Raleigh-Cary,35.756746,-78.460441,First Bank (NC),104739667,680,0.007,0,Credit_Cash_Management,FALSE,TRUE,0,0.110101328,0,8,271,inf,Good,,,,
NC-Raleigh-Cary,35.756746,-78.460441,First Citizens Bank & Trust (NC/VA),104739667,680,0.13,0,Credit_Cash_Management,FALSE,TRUE,0,0.110101328,0,1,9,inf,Excellent,1299,61.45,8,4.646541904
NC-Raleigh-Cary,35.756746,-78.460441,First Horizon,104739667,680,0.012,0,Credit_Cash_Management,FALSE,TRUE,0,0.110101328,0,7,214,inf,Good,1360,16.9,2,4.5
NC-Raleigh-Cary,35.756746,-78.460441,Ford Motor,104739667,680,0.013,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1384,8.45,1,5
NC-Raleigh-Cary,35.756746,-78.460441,Global Payments,104739667,680,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6035,4.52,1,5
NC-Raleigh-Cary,35.756746,-78.460441,Intuit GoPayment,104739667,680,0.001,35962,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5877,8.45,1,3
NC-Raleigh-Cary,35.756746,-78.460441,JPMorgan,104739667,680,0.005,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1804,15.97,4,4.812773951
NC-Raleigh-Cary,35.756746,-78.460441,PNC Bank,104739667,680,0.105,250522,Credit_Cash_Management,TRUE,FALSE,,,,,,,,2444,57.6,9,4.225173611
NC-Raleigh-Cary,35.756746,-78.460441,PayPal,104739667,680,0,1965,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5894,29.52,4,3.407520325
NC-Raleigh-Cary,35.756746,-78.460441,Pinnacle Financial,104739667,680,0.02,0,Credit_Cash_Management,FALSE,TRUE,0,0.110101328,0,5,157,inf,Good,,,,
NC-Raleigh-Cary,35.756746,-78.460441,RBC Capital Markets,104739667,680,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
NC-Raleigh-Cary,35.756746,-78.460441,Southern Bank and Trust Company,104739667,680,0.004,0,Credit_Cash_Management,FALSE,TRUE,0,0.110101328,0,9,332,inf,Good,2888,4.52,1,5
NC-Raleigh-Cary,35.756746,-78.460441,Towne Bank,104739667,680,0.055,0,Credit_Cash_Management,FALSE,TRUE,0,0.110101328,0,3,49,inf,Excellent,3101,5.34,1,4
NC-Raleigh-Cary,35.756746,-78.460441,Truist,104739667,680,0.126,878201,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6590,99.18,14,4.272131478
NC-Raleigh-Cary,35.756746,-78.460441,US Bank,104739667,680,0.001,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,3141,25.27,5,4.53660467
NC-Raleigh-Cary,35.756746,-78.460441,United Community Bank,104739667,680,0.065,0,Credit_Cash_Management,FALSE,TRUE,0,0.110101328,0,2,38,inf,Excellent,3193,16.9,2,4.5
NC-Raleigh-Cary,35.756746,-78.460441,Wells Fargo ,104739667,680,0.118,5385433,Credit_Cash_Management,TRUE,FALSE,0.435740002,0.110101328,3.957627119,11,661,0.25267666,Poor,,,,
NC-Raleigh-Cary,35.756746,-78.460441,BMO,1276817463,680,0.034,0,Deposits,TRUE,FALSE,,,,,,,,,,,
NC-Raleigh-Cary,35.756746,-78.460441,Bank of America,1276817463,680,0.126,0,Deposits,TRUE,FALSE,,,,,,,,4836,65.24,12,4.503372164
NC-Raleigh-Cary,35.756746,-78.460441,FNB Corporation,1276817463,680,0.024,0,Deposits,FALSE,TRUE,0,0.128535906,0,4,153,inf,Excellent,1220,9.04,1,5
NC-Raleigh-Cary,35.756746,-78.460441,Fidelity Bank (NC),1276817463,680,0.029,0,Deposits,FALSE,TRUE,0,0.128535906,0,3,130,inf,Excellent,1257,18.08,2,4.5
NC-Raleigh-Cary,35.756746,-78.460441,Fifth Third Bank,1276817463,680,0,0,Deposits,FALSE,TRUE,0,0.128535906,0,8,448,inf,Good,1273,8.45,1,4
NC-Raleigh-Cary,35.756746,-78.460441,First Citizens Bank & Trust (NC/VA),1276817463,680,0.16,0,Deposits,FALSE,TRUE,0,0.128535906,0,1,8,inf,Excellent,1299,61.45,8,4.646541904
NC-Raleigh-Cary,35.756746,-78.460441,First Horizon,1276817463,680,0.01,0,Deposits,FALSE,TRUE,0,0.128535906,0,7,268,inf,Good,1360,16.9,2,4.5
NC-Raleigh-Cary,35.756746,-78.460441,PNC Bank,1276817463,680,0.176,2238490,Deposits,TRUE,FALSE,,,,,,,,2444,57.6,9,4.225173611
NC-Raleigh-Cary,35.756746,-78.460441,Pinnacle Financial,1276817463,680,0.022,0,Deposits,FALSE,TRUE,0,0.128535906,0,5,164,inf,Excellent,,,,
NC-Raleigh-Cary,35.756746,-78.460441,Towne Bank,1276817463,680,0.044,0,Deposits,FALSE,TRUE,0,0.128535906,0,2,81,inf,Excellent,3101,5.34,1,4
NC-Raleigh-Cary,35.756746,-78.460441,Truist,1276817463,680,0.263,71261476,Deposits,TRUE,FALSE,,,,,,,,6590,99.18,14,4.272131478
NC-Raleigh-Cary,35.756746,-78.460441,United Community Bank,1276817463,680,0.017,0,Deposits,FALSE,TRUE,0,0.128535906,0,6,198,inf,Good,3193,16.9,2,4.5
NC-Raleigh-Cary,35.756746,-78.460441,Wells Fargo ,1276817463,680,0.094,65646756,Deposits,TRUE,FALSE,0.546961304,0.128535906,4.255319149,9,598,0.235,Poor,,,,
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Ally Bank (formerly GMAC),260687121,1567,0.001,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5221,22.98,4,4.803307224
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Bank of America,260687121,1567,0.092,1673322,Credit_Cash_Management,TRUE,FALSE,,,,,,,,4836,210.31,39,4.123722124
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Bank of New York Mellon,260687121,1567,0,0,Credit_Cash_Management,FALSE,TRUE,0,0.118549966,0,11,453,inf,Good,427,5.99,1,5
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Citi,260687121,1567,0.023,5089575,Credit_Cash_Management,TRUE,FALSE,,,,,,,,804,39.3,9,4.330279898
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Clover,260687121,1567,0.002,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6851,6.82,1,5
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Comerica Bank,260687121,1567,0.007,0,Credit_Cash_Management,FALSE,TRUE,0,0.118549966,0,4,272,inf,Good,868,18.08,2,4.5
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Deutsche Bank,260687121,1567,0,246,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1058,10,1,3
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,FNB Corporation,260687121,1567,0.003,0,Credit_Cash_Management,FALSE,TRUE,0,0.118549966,0,7,350,inf,Good,,,,
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Fidelity Bank (NC),260687121,1567,0.002,0,Credit_Cash_Management,FALSE,TRUE,0,0.118549966,0,8,382,inf,Good,1257,8.75,2,3.516571429
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Fifth Third Bank,260687121,1567,0.089,13232,Credit_Cash_Management,FALSE,TRUE,0.000570316,0.118549966,0.004810769,14,483,207.8669891,Excellent,1273,54.41,8,4.403418489
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,First Bank (NC),260687121,1567,0.001,0,Credit_Cash_Management,FALSE,TRUE,0,0.118549966,0,9,417,inf,Good,1288,18.08,3,4.5
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,First Citizens Bank & Trust (NC/VA),260687121,1567,0.056,6616,Credit_Cash_Management,FALSE,TRUE,0.000453198,0.118549966,0.003822843,13,482,261.5854245,Excellent,1299,55.98,7,4.096463023
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,First Horizon,260687121,1567,0.027,0,Credit_Cash_Management,FALSE,TRUE,0,0.118549966,0,2,114,inf,Excellent,1360,31.64,4,4.571428571
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,First National Bank of South Carolina,260687121,1567,0.007,0,Credit_Cash_Management,FALSE,TRUE,0,0.118549966,0,5,273,inf,Good,1338,9.04,1,4
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Intuit GoPayment,260687121,1567,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,JPMorgan,260687121,1567,0.041,1497023,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1804,126.92,24,4.724866057
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,M&T Bank,260687121,1567,0.001,194826,Credit_Cash_Management,TRUE,FALSE,,,,,,,,2022,13.27,2,3.637528259
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,PNC Bank,260687121,1567,0.141,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,2444,87.91,15,4.656694346
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,PayPal,260687121,1567,0,411,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5894,25.79,3,3.247382706
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Peoples Bank (NC),260687121,1567,0,0,Credit_Cash_Management,FALSE,TRUE,0,0.118549966,0,12,454,inf,Good,,,,
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Pinnacle Financial,260687121,1567,0.026,0,Credit_Cash_Management,FALSE,TRUE,0,0.118549966,0,3,119,inf,Excellent,4694,27.06,4,4.468588322
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Regions Bank,260687121,1567,0.029,5089575,Credit_Cash_Management,FALSE,TRUE,0.673230751,0.118549966,5.678877618,17,681,0.176091134,Poor,2665,11.94,2,4.354271357
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,SouthState,260687121,1567,0.032,0,Credit_Cash_Management,FALSE,TRUE,0,0.118549966,0,1,102,inf,Excellent,2879,45.88,5,4.197035745
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Square,260687121,1567,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5895,17.49,2,2.550600343
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,State Farm Bank,260687121,1567,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5222,9.04,1,5
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Texas Capital Bank,260687121,1567,0.001,0,Credit_Cash_Management,FALSE,TRUE,0,0.118549966,0,10,418,inf,Good,,,,
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Towne Bank,260687121,1567,0.043,1825086,Credit_Cash_Management,FALSE,TRUE,0.162815333,0.118549966,1.373389956,15,582,0.728125319,Fair,3101,26.53,3,4.68149265
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Truist,260687121,1567,0.174,7202607,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6590,171.3,26,4.123817863
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,UBS Warburg Dillon Read,260687121,1567,0.002,194826,Credit_Cash_Management,TRUE,FALSE,,,,,,,,3151,9.04,1,3
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,US Bank,260687121,1567,0.039,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,3141,70.16,15,4.257981756
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,United Community Bank,260687121,1567,0.007,0,Credit_Cash_Management,FALSE,TRUE,0,0.118549966,0,6,274,inf,Good,3193,8.45,1,5
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Wells Fargo ,260687121,1567,0.115,6817971,Credit_Cash_Management,TRUE,FALSE,0.227424754,0.118549966,1.918387333,16,613,0.521271165,Fair,,,,
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Bank of America,3023575217,1567,0.07,64637454,Deposits,TRUE,FALSE,,,,,,,,4836,210.31,39,4.123722124
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Citi,3023575217,1567,0.011,0,Deposits,TRUE,FALSE,,,,,,,,804,39.3,9,4.330279898
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Clover,3023575217,1567,0.015,0,Deposits,TRUE,FALSE,,,,,,,,6851,6.82,1,5
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Comerica Bank,3023575217,1567,0.008,0,Deposits,FALSE,TRUE,0,0.059228736,0,7,295,inf,Good,868,18.08,2,4.5
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,FNB Corporation,3023575217,1567,0.003,0,Deposits,FALSE,TRUE,0,0.059228736,0,9,396,inf,Good,,,,
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Fidelity Bank (NC),3023575217,1567,0.018,0,Deposits,FALSE,TRUE,0,0.059228736,0,3,193,inf,Good,1257,8.75,2,3.516571429
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Fifth Third Bank,3023575217,1567,0.154,2267005,Deposits,FALSE,TRUE,0.004868677,0.059228736,0.082201268,10,456,12.16526246,Excellent,1273,54.41,8,4.403418489
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,First Bank (NC),3023575217,1567,0.013,0,Deposits,FALSE,TRUE,0,0.059228736,0,4,237,inf,Good,1288,18.08,3,4.5
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,First Citizens Bank & Trust (NC/VA),3023575217,1567,0.066,1133496,Deposits,FALSE,TRUE,0.005680091,0.059228736,0.095900929,11,457,10.42742761,Excellent,1299,55.98,7,4.096463023
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,First Horizon,3023575217,1567,0.012,0,Deposits,FALSE,TRUE,0,0.059228736,0,5,244,inf,Good,1360,31.64,4,4.571428571
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,First National Bank of South Carolina,3023575217,1567,0.007,0,Deposits,FALSE,TRUE,0,0.059228736,0,8,309,inf,Good,1338,9.04,1,4
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,JPMorgan,3023575217,1567,0.008,651062,Deposits,TRUE,FALSE,,,,,,,,1804,126.92,24,4.724866057
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,PNC Bank,3023575217,1567,0.102,0,Deposits,TRUE,FALSE,,,,,,,,2444,87.91,15,4.656694346
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Pinnacle Financial,3023575217,1567,0.027,0,Deposits,FALSE,TRUE,0,0.059228736,0,2,139,inf,Excellent,4694,27.06,4,4.468588322
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,SouthState,3023575217,1567,0.045,0,Deposits,FALSE,TRUE,0,0.059228736,0,1,78,inf,Excellent,2879,45.88,5,4.197035745
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Towne Bank,3023575217,1567,0.043,8609759,Deposits,FALSE,TRUE,0.066221919,0.059228736,1.118070785,12,508,0.894397755,Fair,3101,26.53,3,4.68149265
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Truist,3023575217,1567,0.228,86869373,Deposits,TRUE,FALSE,,,,,,,,6590,171.3,26,4.123817863
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,US Bank,3023575217,1567,0.021,0,Deposits,TRUE,FALSE,,,,,,,,3141,70.16,15,4.257981756
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,United Community Bank,3023575217,1567,0.009,0,Deposits,FALSE,TRUE,0,0.059228736,0,6,285,inf,Good,3193,8.45,1,5
NC-SC-Charlotte-Concord-Gastonia,35.166342,-80.797285,Wells Fargo ,3023575217,1567,0.138,85231558,Deposits,TRUE,FALSE,0.204268107,0.059228736,3.448800722,13,589,0.289955866,Poor,,,,
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,BMO,114681078,701,0.03,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,303,12.75,1,4
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,Bank of America,114681078,701,0.089,2342724,Credit_Cash_Management,TRUE,FALSE,,,,,,,,4836,92.59,16,4.050653418
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,Bank of Nevada,114681078,701,0.08,21544,Credit_Cash_Management,FALSE,TRUE,0.002348251,0.000763659,3.075,7,642,0.325203252,Poor,4507,63.71,8,4.294145346
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,Bank of New York Mellon,114681078,701,0.038,0,Credit_Cash_Management,FALSE,TRUE,0,0.000763659,0,2,86,inf,Excellent,427,5.99,1,5
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,Citi,114681078,701,0.001,133081,Credit_Cash_Management,TRUE,FALSE,,,,,,,,804,35.09,6,4.336563123
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,City National Bank (CA),114681078,701,0.094,0,Credit_Cash_Management,FALSE,TRUE,0,0.000763659,0,1,15,inf,Excellent,820,57.78,6,4.77933541
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,GreatAmerica Financial Services,114681078,701,0.01,0,Credit_Cash_Management,FALSE,TRUE,0,0.000763659,0,4,231,inf,Good,,,,
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,JPMorgan,114681078,701,0.011,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1804,111.49,19,4.763207463
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,MidFirst Bank,114681078,701,0.002,0,Credit_Cash_Management,FALSE,TRUE,0,0.000763659,0,6,383,inf,Good,,,,
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,US Bank,114681078,701,0.066,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,3141,57.17,6,4.219345811
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,Wells Fargo,114681078,701,0.28,646400,Credit_Cash_Management,TRUE,FALSE,,,,,,,,4839,136.35,22,4.434250092
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,Western Alliance Bank,114681078,701,0.013,0,Credit_Cash_Management,FALSE,TRUE,0,0.000763659,0,3,197,inf,Good,,,,
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,Zions Bank,114681078,701,0.009,0,Credit_Cash_Management,FALSE,TRUE,0,0.000763659,0,5,240,inf,Good,3369,26.4,3,5
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,BMO,1324263007,700,0.043,0,Deposits,TRUE,FALSE,,,,,,,,303,12.75,1,4
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,Bank of America,1324263007,700,0.122,50908025,Deposits,TRUE,FALSE,,,,,,,,4836,92.59,16,4.050653418
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,Bank of Nevada,1324263007,700,0.221,2115690,Deposits,FALSE,TRUE,0.007229121,0.004044648,1.787330317,5,540,0.559493671,Fair,4507,63.71,8,4.294145346
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,City National Bank (CA),1324263007,700,0.092,0,Deposits,FALSE,TRUE,0,0.004044648,0,1,29,inf,Excellent,820,57.78,6,4.77933541
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,JPMorgan,1324263007,700,0.015,0,Deposits,TRUE,FALSE,,,,,,,,1804,111.49,19,4.763207463
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,MidFirst Bank,1324263007,700,0.014,0,Deposits,FALSE,TRUE,0,0.004044648,0,3,225,inf,Good,,,,
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,US Bank,1324263007,700,0.04,0,Deposits,TRUE,FALSE,,,,,,,,3141,57.17,6,4.219345811
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,Wells Fargo,1324263007,700,0.36,30970929,Deposits,TRUE,FALSE,,,,,,,,4839,136.35,22,4.434250092
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,Western Alliance Bank,1324263007,700,0.014,0,Deposits,FALSE,TRUE,0,0.004044648,0,4,226,inf,Good,,,,
NV-Las Vegas-Henderson-North Las Vegas,36.21413,-115.014398,Zions Bank,1324263007,700,0.054,0,Deposits,FALSE,TRUE,0,0.004044648,0,2,55,inf,Excellent,3369,26.4,3,5
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Ally Bank (formerly GMAC),2368603739,12848,0.004,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5221,31.65,3,5
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Amalgamated Bank of New York,2368603739,12848,0.007,3159369,Credit_Cash_Management,FALSE,TRUE,0.190550416,0.089682153,2.124730606,23,626,0.470647901,Poor,156,81.39,8,4.391079985
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Amboy National Bank,2368603739,12848,0.002,0,Credit_Cash_Management,FALSE,TRUE,0,0.089682153,0,6,384,inf,Good,161,26.06,2,5
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,American Express,2368603739,12848,0.003,2209893,Credit_Cash_Management,TRUE,FALSE,,,,,,,,171,1484.79,131,4.275776372
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Ares Capital,2368603739,12848,0.005,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,BMO,2368603739,12848,0.005,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,303,60.76,10,4.452600395
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Banco Popular,2368603739,12848,0.002,4567426,Credit_Cash_Management,FALSE,TRUE,0.964160008,0.089682153,10.750857,27,705,0.09301584,Poor,357,61.44,7,4.284179688
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Bank of America,2368603739,12848,0.094,17656523,Credit_Cash_Management,TRUE,FALSE,,,,,,,,4836,1513.34,202,4.197635693
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Bank of New York Mellon,2368603739,12848,0.005,19643,Credit_Cash_Management,FALSE,TRUE,0.001658614,0.089682153,0.018494363,12,487,54.07052998,Good,427,96.21,14,4.691300281
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,BankUnited,2368603739,12848,0.019,5636989,Credit_Cash_Management,FALSE,TRUE,0.125256761,0.089682153,1.396674319,20,583,0.715986531,Fair,448,133.45,16,4.360809292
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Barclays,2368603739,12848,0.003,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,469,65.35,9,4.514613619
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,BlackRock Kelso Capital,2368603739,12848,0.001,1186235,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5860,11.38,1,3
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,CIBC,2368603739,12848,0.001,1554041,Credit_Cash_Management,FALSE,TRUE,0.656100037,0.089682153,7.315837221,25,692,0.136689755,Poor,628,5.69,1,3
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,CIT,2368603739,12848,0.004,0,Credit_Cash_Management,FALSE,TRUE,0,0.089682153,0,4,333,inf,Good,639,23.5,3,4.75787234
